Gene	SRR11734906Aligned.out_markdup.bam	SRR11734907Aligned.out_markdup.bam	SRR11734908Aligned.out_markdup.bam	Average
LEMA_P063210.1	41.070256360742654	81.4832576016352	80.68038597072437	67.74463331103408
LEMA_P063220.1	382.1815522457997	565.4938077553484	560.4597478766319	502.71170262592665
LEMA_P063230.1	221.3230481662243	556.5306494191684	188.2542339316902	322.035977172361
LEMA_P063240.1	3582.2390270203314	4468.541846873674	3249.8059469007776	3766.862273598261
LEMA_P063250.1	532.7724922351895	448.97274938501	398.02323745557356	459.922826358591
LEMA_P063260.1	3258.2403379522507	3600.7451534162597	2538.7428118787934	3132.576101082435
LEMA_P063270.1	1558.3880607992908	1813.8173142123997	1460.8528553099159	1611.019410107202
LEMA_P063280.1	10147.775842466832	10726.45603067926	9939.823551593243	10271.351808246445
LEMA_P063290.1	152.8726208983199	193.93015309189178	345.3120519547003	230.7049419816373
LEMA_P063300.1	2962.7626602457967	447.3430842329773	2091.235604361176	1833.7804496133165
LEMA_P063310.1	4691.135948760383	4056.2365634094003	1232.7962976326685	3326.7229366008173
LEMA_P063320.1	967.4327053863825	796.9062593439922	1208.0543126016462	990.7977591106737
LEMA_P063330.1	54.76034181432354	48.07512198496477	58.08987789892155	53.64178056606995
LEMA_P063340.1	2218.9346839345685	45.630624256915716	1543.6847182398596	1269.4166754771147
LEMA_P063350.1	11185.940656030049	2791.616405432022	8274.580385157491	7417.379148873188
LEMA_P063360.1	912.672363572059	1228.767524632659	813.2582905849016	984.8993929298732
LEMA_P063370.1	287.4917945251986	368.3043243593911	351.76648283235824	335.85420057231596
LEMA_P063380.1	17484.52080513172	15243.072999537897	15678.88834031077	16135.494048326795
LEMA_P063390.1	916.0948849354542	890.6120055858728	855.2120912896784	887.3063272703351
LEMA_P063400.1	1.1408404544650737	6.5186606081308165	1.0757384796096583	2.911746514068516
LEMA_P063410.1	10.267564090185664	28.51914016057232	13.984600234925558	17.590434828561182
LEMA_P063420.1	122.06992862776289	241.1904425008402	176.42111065598397	179.89382726152903
LEMA_P063430.1	1649.6552971564965	1320.8436057225067	1410.293146768262	1460.2640165490884
LEMA_P063440.1	1800.2462371458864	2220.4187696445592	1541.5332412806404	1854.066082690362
LEMA_P063450.1	9379.990216611835	8317.810935974921	8504.788419793958	8734.196524126904
LEMA_P063460.1	312.5902845234302	1430.0311709086977	292.60086645382705	678.4074406286517
LEMA_P063470.1	922.9399276622447	3097.178621438154	709.9873965423744	1576.7019818809247
LEMA_uP063480.1	12.54924499911581	29.333972736588674	18.28755415336419	20.056923963022893
LEMA_P063490.1	889.8555544827575	1040.5411995728816	757.3198896451994	895.9055479002795
LEMA_P063500.1	1065.544984470379	1279.2871443456727	1328.537022317928	1224.4563837113265
LEMA_P063510.1	2084.3155103076897	1208.3967102322501	1968.6014176856747	1753.7712127418715
LEMA_P063520.1	4184.602786977891	4162.1647982915265	4006.0500980663674	4117.605894445262
LEMA_P063530.1	553.3076204155608	944.390955602952	625.0040566532115	707.567544223908
LEMA_P063540.1	1406.656280355436	1283.3613072257544	1299.492083368467	1329.8365569832192
LEMA_P063550.1	1236.67105264014	1760.8531967713368	1230.644820673449	1409.3896900283087
LEMA_uP063560.1	3.422521363395221	8.963158336179873	4.302953918438633	5.562877872671243
LEMA_uP063570.1	949.1792581149414	1027.50387835662	1473.7617170652318	1150.1482845122644
LEMA_P063580.1	4247.34901197347	4210.239920276491	6288.7671517980625	4915.452028016008
LEMA_P063590.1	2452.8069770999086	2551.240795507198	1823.3767229383707	2275.808165181826
LEMA_P063600.1	2093.4422339434104	2539.018306866953	2160.0828670561937	2264.181135955519
LEMA_P063610.1	1447.7265367161785	1421.8828451485342	1736.2419060899886	1535.2837626515673
LEMA_P063620.1	660.5466231352777	137.7067053467635	422.7652224865957	407.0061836562124
LEMA_P063630.1	838.5177340318291	1452.8464830371556	718.5933043792518	1003.3191738160789
LEMA_P063640.1	5301.485591899198	44.81579168089936	4402.997597042331	3249.766326874143
LEMA_uP063650.1	0.0	0.0	0.0	0.0
LEMA_P063660.1	0.0	0.0	0.0	0.0
LEMA_P063670.1	104.95732181078678	503.56653197810556	72.07447813384711	226.86611064091315
LEMA_P063680.1	2561.1868202740907	1971.0800013835556	2304.231823323888	2278.8328816605112
LEMA_P063690.1	3022.08636387798	1584.0345277757883	2292.3987000481816	2299.5065305673165
LEMA_P063700.1	4695.699310578244	3519.2618958146245	4612.766600566215	4275.909268986361
LEMA_P063710.1	1218.4176053686988	2388.2742803039278	1374.7937769411433	1660.4952208712566
LEMA_P063720.1	45.63361817860295	27.70430758455597	31.19641590868009	34.84478055727967
LEMA_P063730.1	1114.601124012377	903.6493268021344	990.7551397204953	1003.001863511669
LEMA_P063740.1	1675.8946276091933	1081.2828283736992	1399.5357619721653	1385.571072651686
LEMA_P063750.1	9333.215757978769	1416.9938496924362	5376.540921089072	5375.58350958676
LEMA_uP063760.1	0.0	0.0	0.0	0.0
LEMA_P063770.1	1315.3890439982301	2270.123556781557	1924.4961400216787	1836.6695802671554
LEMA_P063780.1	884.1513522104322	1474.0321300135809	1114.465064875606	1157.549515699873
LEMA_P063790.1	587.532834049513	589.9387850358389	722.8962582976903	633.4559591276808
LEMA_P063800.1	49.05613954199817	90.44641593781508	63.46857029696984	67.65704192559436
LEMA_P063810.1	563.5751845057464	1505.8106004782185	432.4468688030826	833.9442179290158
LEMA_uP063820.1	5.704202272325369	16.296651520327043	4.302953918438633	8.767935903697014
LEMA_P063830.1	611.4904835932796	2201.677620396183	500.2183930184911	1104.462165669318
LEMA_P063840.1	14.830925908045959	27.70430758455597	10.757384796096582	17.764206096232837
LEMA_P063850.1	0.0	0.8148325760163521	0.0	0.2716108586721174
LEMA_P063860.1	3154.423856595929	1460.179976221303	6291.994367236891	3635.532733351374
LEMA_P063870.1	1.1408404544650737	6.5186606081308165	2.1514769592193166	3.2703260072717355
LEMA_P063880.1	1.1408404544650737	0.8148325760163521	2.1514769592193166	1.369049996566914
LEMA_P063890.1	439.2235749690534	415.56461376833954	693.8513193482296	516.2131693618742
LEMA_P063900.1	3935.8995679045042	3837.8614330370183	3141.156360460202	3638.305787133908
LEMA_P063910.1	3619.886762017679	1708.7039119062902	3741.4184320823915	3023.3363686687867
LEMA_P063920.1	71.87294863129965	108.37273261017482	75.30169357267609	85.18245827138351
LEMA_P063930.1	896.7005972095479	1095.1349821659771	1270.4471444190065	1087.427574598177
LEMA_P063940.1	2943.3683725198903	1612.5536679363606	2079.4024810854694	2211.774840513907
LEMA_P063950.1	132.33749271794855	67.63110380935721	100.04367860369823	100.00409171033466
LEMA_P063960.1	626.3214095013254	817.2770737444012	569.0656557135093	670.8880463197453
LEMA_P063970.1	406.13920178956624	360.970831175244	360.37239066923553	375.82747454468193
LEMA_P063980.1	290.9143158885938	349.563175111015	319.4943284440685	319.99060648122577
LEMA_P063990.1	852.2078194854101	2565.092949299476	603.4892870610183	1340.2633519486349
LEMA_P064000.1	846.5036172130847	737.4234812947986	741.1838124510546	775.036970319646
LEMA_P064010.1	705.0394008594155	808.3139154082212	727.199212216129	746.850842827922
LEMA_P064020.1	8356.656328956666	9331.462660539264	6847.075422715475	8178.398137403802
LEMA_P064030.1	8258.54404987267	8148.3257601635205	6579.21654129267	7662.028783776287
LEMA_P064040.1	18281.968282802805	264.00575462929805	10007.595075808651	9517.856371080252
LEMA_P064050.1	6069.271217754193	73.33493184147169	4301.878179959023	3481.4947765182296
LEMA_P064060.1	5817.145477317411	3282.145616193866	3984.535328474174	4361.275473995151
LEMA_P064070.1	5551.329651427049	1092.690484437928	4951.624221643257	3865.214785836078
LEMA_P064080.1	8968.146812549945	7753.946793371606	8246.611184687641	8322.901596869731
LEMA_P064090.1	120.92908817329781	269.7095826614125	160.28503346183908	183.6412347655165
LEMA_P064100.1	2021.5692853121107	1950.7091869831468	1536.154548882592	1836.1443403926166
LEMA_P064110.1	2495.0180739151165	1588.10869065587	2022.3883416661577	2035.1717020790481
LEMA_P064120.1	1890.3726330486272	2086.7862271778777	2219.248483434725	2065.469114553743
LEMA_P064130.1	1437.4589726259928	919.1311457464451	1411.3688852478717	1255.9863345401034
LEMA_P064140.1	7113.140233589735	7309.863039442695	5493.796415366525	6638.933229466318
LEMA_P064150.1	231.59061225640997	511.7148577382691	230.20803463646686	324.5045015437153
LEMA_P064160.1	831.6726913050387	1411.2900216603218	966.0131546894731	1069.6586225516112
LEMA_P064170.1	4136.687487890357	5302.930404714419	5424.949152671506	4954.8556817587605
LEMA_P064180.1	2929.678287066309	817.2770737444012	2444.0778256731437	2063.6777288279513
LEMA_P064190.1	4133.264966526962	1025.8742132045872	2475.274241581824	2544.8044737711243
LEMA_P064200.1	2403.7508375579105	1621.5168262725406	2279.489838292866	2101.5858340411055
LEMA_P064210.1	4.563361817860295	15.481818944310689	10.757384796096582	10.267521852755856
LEMA_P064220.1	0.0	2.4444977280490563	0.0	0.8148325760163521
LEMA_P064230.1	716.4478054040663	877.5746843696112	779.9103977170023	791.3109624968932
LEMA_P064240.1	1243.5160953669304	1836.6326263408575	1458.7013783506966	1512.9500333528283
LEMA_P064250.1	2547.4967348205096	3320.4427472666343	2310.686254201546	2726.2085787628967
LEMA_P064260.1	51.33782045092832	65.18660608130817	43.02953918438633	53.18465523887428
LEMA_uP064270.1	19.394287725906253	22.000479552441504	27.969200469851117	23.121322582732958
LEMA_P064280.1	114.08404544650737	161.3368500512377	130.16435603276867	135.19508384350456
LEMA_P064290.1	383.3223927002648	795.2765941919596	359.2966521896259	512.63187969395
LEMA_P064300.1	71.87294863129965	92.07608108984778	76.37743205228574	80.1088205911444
LEMA_P064310.1	1566.3739439805463	1644.3321384009985	1537.2302873622016	1582.6454565812485
LEMA_P064320.1	2167.59686348364	1290.6948004099015	2025.6155571049865	1827.969073666176
LEMA_uP064330.1	0.0	0.0	0.0	0.0
LEMA_uP064340.1	0.0	0.0	0.0	0.0
LEMA_uP064350.1	2.2816809089301473	4.074162880081761	3.2272154388289747	3.1943530759469607
LEMA_P064360.1	7049.25316813969	3168.0690555515766	8447.774280374646	6221.698834688638
LEMA_P064370.1	597.8003981396986	494.6033736419257	831.5458447382658	641.3165388399634
LEMA_P064380.1	1281.1638303642778	1976.78382941567	2736.678692126971	1998.2087839689727
LEMA_P064390.1	2545.2150539115796	3080.067137341811	1716.8786134570146	2447.3869349034685
LEMA_P064400.1	609.2088026843494	673.0517077895067	351.76648283235824	544.6756644354048
LEMA_P064410.1	2874.9179452519857	2979.027897915783	1984.7374948798195	2612.8944460158627
LEMA_P064420.1	1148.8263376463292	6337.767776255186	1001.5125245165918	2829.3688794727022
LEMA_P064430.1	1902.921878047743	862.0928654253005	1273.6743598578355	1346.229701110293
LEMA_P064440.1	47.9152990875331	23.63014470447421	49.48397006204428	40.34313795135053
LEMA_P064450.1	2966.1851816091917	899.5751639220526	2223.5514373531637	2029.7705942948025
LEMA_P064460.1	385.6040736091949	559.7899797232338	400.1747144147929	448.52292258240715
LEMA_P064470.1	7070.929136774527	5245.892124393275	5318.451043190151	5878.4241014526515
LEMA_P064480.1	511.096523600353	197.18948339595718	414.15931464971845	374.14844054867626
LEMA_P064490.1	514.5190449637482	523.9373463785143	467.9462386302014	502.1342099908213
LEMA_P064500.1	6052.1586109372165	5515.601707054687	5814.366482290203	5794.042266760702
LEMA_P064510.1	7779.3910589973375	158.89235232318865	5001.108191705302	4313.130534341943
LEMA_P064520.1	2250.8782166595906	2678.354677365749	2001.9493105535742	2310.394068192971
LEMA_P064530.1	1038.1648135632172	928.9091366586413	964.9374162098635	977.3371221439073
LEMA_P064540.1	1149.9671781007944	4248.53705134926	2600.059905216544	2666.188044888866
LEMA_P064550.1	644.5748567727667	1568.5527088314777	1112.3135879163867	1108.480384506877
LEMA_P064560.1	945.7567367515461	1570.1823739835104	1561.9722723932239	1359.3037943760935
LEMA_uP064570.1	73.01378908576471	120.5952212504201	116.1797557978431	103.26292204467597
LEMA_P064580.1	313.73112497789526	999.7995707720639	578.7473020299961	630.7593325933185
LEMA_P064590.1	384.46323315472983	540.2339978988414	332.4031901993844	419.0334737509852
LEMA_P064600.1	2035.2593707656915	1310.250782234294	1577.032611107759	1640.847588035915
LEMA_P064610.1	297.75935861538426	281.11723872564147	267.8588814228049	282.24515958794353
LEMA_P064620.1	4530.277444680808	3315.5537518105366	3585.436352538991	3810.4225163434453
LEMA_P064630.1	339.970455430592	453.8617448411081	406.6291452924508	400.15378185471695
LEMA_P064640.1	80.99967226702023	163.78134777928676	114.02827883862378	119.60309962831025
LEMA_P064650.1	554.4484608700259	1022.6148829005218	1000.4367860369822	859.1667099358433
LEMA_P064660.1	851.066979030945	689.3483593098339	778.8346592373925	773.083332526057
LEMA_P064670.1	5903.849351856757	1786.92783920386	4765.521464670786	4152.099551910468
LEMA_P064680.1	320.5761677046857	152.37369171505784	287.22217405577874	253.3906778251741
LEMA_P064690.1	6424.07259909283	3655.338936009355	5447.5396607433095	5175.650398615166
LEMA_P064700.1	6223.284679106977	6215.542889852733	6053.180424763547	6164.002664574419
LEMA_P064710.1	7521.5611162882315	3964.975314895569	7424.746986265862	6303.761139149887
LEMA_P064720.1	589.8145149584432	636.3842418687709	508.8243008553684	578.3410192275275
LEMA_P064730.1	1.1408404544650737	0.0	1.0757384796096583	0.7388596446915773
LEMA_P064740.1	16817.12913926965	9899.40096602266	15108.74694611765	13941.759017136654
LEMA_P064750.1	375.33650951900927	363.415328903293	408.78062225167014	382.51082022465744
LEMA_P064760.1	786.0390731264358	420.4536092244376	382.9628987410384	529.8185270306373
LEMA_P064770.1	6.845042726790442	22.000479552441504	6.454430877657949	11.766651052296632
LEMA_P064780.1	1.1408404544650737	0.0	0.0	0.38028015148835786
LEMA_P064790.1	1865.2741430503957	2037.0814400408801	2664.6042139931237	2188.986599028133
LEMA_uP064800.1	4.563361817860295	9.777990912196225	10.757384796096582	8.366245842051034
LEMA_uP064810.1	2.2816809089301473	8.963158336179873	2.1514769592193166	4.465438734776446
LEMA_P064820.1	1656.500339883287	2441.238397744991	3802.735525420142	2633.49142101614
LEMA_P064830.1	12.54924499911581	20.3708144004088	19.36329263297385	17.42778401083282
LEMA_P064840.1	2311.3427607462395	2868.210667577559	2237.536037588089	2472.3631553039627
LEMA_P064850.1	62.746224995579055	793.6469290399269	46.25675462321531	300.8833028862404
LEMA_P064860.1	732.4195717665773	3242.218819969065	546.4751476417064	1507.0378464591165
LEMA_P064870.1	59.323703632183836	62.742108353259106	61.31709333775052	61.12763510773115
LEMA_P064880.1	245.28069770999085	330.82202586263895	233.43525007529584	269.8459912159752
LEMA_P064890.1	204.2104413492482	372.37848723947286	206.54178808505438	261.0435722245918
LEMA_P064900.1	17.112606816976108	48.889954560981124	18.28755415336419	28.09670517710714
LEMA_uP064910.1	1.1408404544650737	8.148325760163521	3.2272154388289747	4.17212721781919
LEMA_P064920.1	103.81648135632172	243.63494022888926	106.49810948135617	151.31651035552238
LEMA_P064930.1	25.09848999823162	34.222968192686785	19.36329263297385	26.228250274630753
LEMA_P064940.1	1460.2757817152944	414.7497811923232	1850.2701849286123	1241.7652492787433
LEMA_P064950.1	2872.6362643430557	2948.0642600271617	3851.1437570025764	3223.9480937909307
LEMA_P064960.1	2.2816809089301473	1.6296651520327041	1.0757384796096583	1.6623615135241698
LEMA_P064970.1	7490.758424017674	161.3368500512377	4990.350806909205	4214.148693659372
LEMA_P064980.1	273.8017090716177	124.66938413050187	302.282512770314	233.58453532414455
LEMA_P064990.1	12953.102519996448	4969.663881123731	13849.057186494741	10590.607862538307
LEMA_P065000.1	6.845042726790442	2.4444977280490563	11.83312327570624	7.040887910181913
LEMA_P065010.1	5053.923213280276	227.33828870856223	4031.867821576999	3104.3764411886127
LEMA_P065020.1	0.0	0.0	1.0757384796096583	0.3585794932032194
LEMA_P065030.1	430.0968513333328	123.85455155448551	267.8588814228049	273.9367614368744
LEMA_P065040.1	775.7715090362501	1177.4330723436287	819.7127214625596	924.3057676141461
LEMA_P065050.1	5.704202272325369	17.926316672359746	11.83312327570624	11.821214073463786
LEMA_P065060.1	17.112606816976108	9.777990912196225	21.514769592193165	16.135122440455167
LEMA_P065070.1	1435.1772917170629	1117.1354617184186	1915.8902321848013	1489.4009952067609
LEMA_P065080.1	118.64740726436767	86.37225305773332	160.28503346183908	121.76823126131336
LEMA_P065090.1	323.9986890680809	92.89091366586413	178.57258761520328	198.48739678304943
LEMA_P065100.1	42.21109681520773	29.333972736588674	43.02953918438633	38.191536245394246
LEMA_P065110.1	617.1946858656049	1572.6268717115595	898.2416304740647	1029.3543960170764
LEMA_P065120.1	459.7587031494247	94.52057881789683	590.5804253057024	381.6199024243413
LEMA_P065130.1	115.22488590097245	799.3507570720413	224.82934223841858	379.8016617371441
LEMA_P065140.1	694.7718367692299	1771.4460202595494	825.0914138606079	1097.1030902964624
LEMA_P065150.1	1374.7127476304138	695.0521873419483	2601.1356436961537	1556.9668595561718
LEMA_P065160.1	617.1946858656049	98.59474169797859	1104.7834185591191	606.8576153742342
LEMA_P065170.1	6197.04534865428	2714.207310710469	7554.91134229863	5488.721333887793
LEMA_uP065180.1	0.0	0.0	1.0757384796096583	0.3585794932032194
LEMA_P065190.1	85.56303408488053	311.2660440382465	129.088617553159	175.305898558762
LEMA_P065200.1	7393.786985388143	11493.213484710646	5818.669436208642	8235.223302102477
LEMA_P065210.1	2.2816809089301473	22.000479552441504	8.605907836877266	10.96268943274964
LEMA_P065220.1	2732.3128884438515	2710.947980406403	2732.375738208532	2725.2122023529287
LEMA_uP065230.1	4.563361817860295	4.888995456098113	7.530169357267608	5.6608422104086715
LEMA_P065240.1	33.08437317948714	43.18612652886666	27.969200469851117	34.7465667260683
LEMA_uP065250.1	2.2816809089301473	5.7038280321144645	2.1514769592193166	3.378995300087976
LEMA_P065260.1	11.408404544650738	21.185646976425154	12.908861755315899	15.167637758797262
LEMA_P065270.1	519.0824067816086	99.40957427399495	545.3994091620967	387.96379673923343
LEMA_P065280.1	482.5755122387262	475.8622243935496	332.4031901993844	430.2803089438867
LEMA_uP065290.1	1.1408404544650737	0.0	4.302953918438633	1.8145981243012355
LEMA_P065300.1	8163.8542921520675	2753.3192743592535	9570.84525308713	6829.339606532817
LEMA_P065310.1	337.68877452166186	218.37513037238236	421.68948400698605	325.9177963003434
LEMA_P065320.1	8637.303080755073	1285.8058049538035	5757.352342870891	5226.820409526589
LEMA_P065330.1	14209.167860362493	1885.5225809018386	12993.845095205063	9696.178512156466
LEMA_P065340.1	625.1805690468605	94.52057881789683	427.06817640503436	382.2564414232639
LEMA_P065350.1	3825.2380438213922	2547.9814652031328	2590.378258900057	2987.8659226415275
LEMA_P065360.1	41.070256360742654	75.77942956952074	46.25675462321531	54.36881351782623
LEMA_P065370.1	185.95699407780702	154.00335686709053	191.4814493705192	177.14726677180556
LEMA_P065380.1	2989.001990698493	941.1316252988867	1726.5602597735015	1885.5646252569604
LEMA_P065390.1	5573.005620061886	3720.5255420906633	8052.978258357902	5782.169806836817
LEMA_P065400.1	1073.5308676516345	607.8651017081986	1295.1891294500285	992.1950329366206
LEMA_P065410.1	265.8158258903622	418.0091114963886	374.3569909041611	352.72730943030393
LEMA_uP065420.1	1.1408404544650737	1.6296651520327041	1.0757384796096583	1.282081362035812
LEMA_P065430.1	0.0	2.4444977280490563	1.0757384796096583	1.1734120692195715
LEMA_P065440.1	102.67564090185664	115.706225794322	82.83186292994368	100.40457654204077
LEMA_P065450.1	679.940910861184	871.0560237614803	709.9873965423744	753.6614437216796
LEMA_P065460.1	1622.2751262493348	1613.368500512377	1564.1237493524432	1599.9224587047183
LEMA_P065470.1	400.4349995172409	500.30720167404013	329.17597476055545	409.97272531727884
LEMA_P065480.1	5801.1737109549	4422.911222616759	4837.5959428046335	5020.560292125431
LEMA_P065490.1	14.830925908045959	26.889475008539616	17.211815673754533	19.644072196780034
LEMA_P065500.1	37.647734997347435	28.51914016057232	34.423631347509065	33.53016883514294
LEMA_P065510.1	11290.897977840836	2802.2092289202346	7807.7098850069	7300.272363922656
LEMA_P065520.1	107.23900271971694	113.26172806627294	118.33123275706241	112.94398784768408
LEMA_P065530.1	2475.62378618921	2877.173825913739	2553.8031505933286	2635.533587565426
LEMA_uP065540.1	0.0	1.6296651520327041	3.2272154388289747	1.618960196953893
LEMA_P065550.1	21.6759686348364	26.074642432523266	34.423631347509065	27.391414138289576
LEMA_P065560.1	724.4336885853219	1360.7704019473078	1052.0722330582457	1045.758774530292
LEMA_P065570.1	1023.3338876551711	1124.4689549025659	1772.8170143967168	1306.8732856514846
LEMA_P065580.1	5.704202272325369	21.185646976425154	9.681646316486924	12.190498521745816
LEMA_P065590.1	2.2816809089301473	1.6296651520327041	0.0	1.3037820203209505
LEMA_P065600.1	0.0	0.0	0.0	0.0
LEMA_P065610.1	3841.2098101839033	424.5277721045194	2148.2497437804877	2137.9957753563035
LEMA_P065620.1	0.0	0.0	0.0	0.0
LEMA_P065630.1	2696.9468343554345	3526.595388998772	2365.5489166616385	2863.030380005282
LEMA_P065640.1	855.6303408488053	2126.713023402679	498.06691605927176	1160.1367601035854
LEMA_P065650.1	869.3204263023862	4528.0246249228685	1443.6410396361614	2280.3286969538053
LEMA_P065660.1	269.2383472537574	446.5282516569609	251.72280422866004	322.49646771312615
LEMA_P065670.1	31.943532725022063	23.63014470447421	33.347892867899404	29.640523432465226
LEMA_P065680.1	0.0	0.8148325760163521	0.0	0.2716108586721174
