Gene	SRR999636.trimAligned.out_aligned.sorted.bam	SRR999637.trimAligned.out_aligned.sorted.bam	SRR999638.trimAligned.out_aligned.sorted.bam	SRR999639.trimAligned.out_aligned.sorted.bam	Average
MDC_LOCUS24	0.0	0.0	0.0	0.0	0.0
MDC_LOCUS25	3.378821918710048	2.0304678201059185	0.9002878956057018	5.828538585645867	3.0345290550168835
MDC_LOCUS26	0.0	2.0304678201059185	1.8005757912114035	0.9714230976076444	1.2006166772312417
MDC_LOCUS27	358.1551233832651	352.2861667883769	676.116209599882	761.5957085243932	537.0383020739793
MDC_LOCUS28	1.1262739729033493	0.0	6.302015269239913	2.9142692928229335	2.585639633741549
MDC_LOCUS29	47.303506861940676	67.0054380634953	68.42188006603334	60.228232051673956	60.73976426078582
MDC_LOCUS30	9.010191783226794	10.152339100529591	9.002878956057017	9.714230976076445	9.469910203972463
MDC_LOCUS31	0.0	0.0	0.0	0.0	0.0
MDC_LOCUS32	1.1262739729033493	2.0304678201059185	0.0	0.0	0.789185448252317
MDC_LOCUS33	5.6313698645167465	10.152339100529591	6.302015269239913	3.885692390430578	6.492854156179207
MDC_LOCUS34	0.0	0.0	0.0	0.0	0.0
MDC_LOCUS35	0.0	0.0	0.0	0.0	0.0
MDC_LOCUS36	0.0	0.0	0.0	0.0	0.0
MDC_LOCUS37	49.55605480774737	81.21871280423673	116.13713853313554	103.94227144401796	87.71354439728441
MDC_LOCUS38	2669.269315780938	4486.318648524027	1758.2622601179357	1760.2186528650518	2668.517219321988
MDC_LOCUS39	245.52772609293015	347.20999723811207	1279.3090996557023	1210.393179619125	770.6100006514673
MDC_LOCUS40	4.505095891613397	9.137105190476634	31.510076346199565	37.88550080669813	20.75944455874693
MDC_LOCUS41	2.2525479458066986	2.0304678201059185	3.601151582422807	2.9142692928229335	2.6996091602895893
MDC_LOCUS42	7.883917810323445	18.274210380953267	3.601151582422807	2.9142692928229335	8.168387266630614
MDC_LOCUS43	2.2525479458066986	5.076169550264796	0.0	0.0	1.8321793740178736
MDC_LOCUS44	8033.712248719591	9449.797234772945	9.002878956057017	15.542769561722311	4377.013783002579
MDC_LOCUS45	406.5849042181091	614.2165155820403	31.510076346199565	22.342731244975823	268.6635568478312
MDC_LOCUS46	75.4603561845244	116.75189965609032	1.8005757912114035	0.0	48.50320790795653
MDC_LOCUS47	2.2525479458066986	6.091403460317755	4.501439478028509	0.9714230976076444	3.4542034954401517
MDC_LOCUS48	1148.7994523614163	1733.0042844604013	1469.2698456285054	1453.248954021036	1451.0806341178397
MDC_LOCUS49	0.0	1.0152339100529593	0.0	0.9714230976076444	0.49666425191515096
MDC_LOCUS50	0.0	0.0	0.0	0.0	0.0
MDC_LOCUS51	0.0	0.0	0.0	0.0	0.0
MDC_LOCUS52	0.0	0.0	0.0	0.0	0.0
MDC_LOCUS53	111.50112331743159	65.99020415344235	80.12562270890746	88.39950188229565	86.50411301551927
MDC_LOCUS54	0.0	0.0	0.0	0.0	0.0
MDC_LOCUS55	0.0	0.0	0.0	0.0	0.0
MDC_LOCUS56	0.0	5.076169550264796	0.0	1.942846195215289	1.754753936370021
MDC_LOCUS57	0.0	0.0	0.0	0.0	0.0
MDC_LOCUS58	31.53567124129378	65.99020415344235	264.6846413080763	205.94169669282064	142.03805334890828
MDC_LOCUS59	1.1262739729033493	2.0304678201059185	3.601151582422807	0.0	1.6894733438580187
MDC_LOCUS60	6265.462111261332	9271.116066603623	1217.1892348589088	1394.9635681645775	4537.1827452221105
MDC_LOCUS61	350.27120557294165	494.41891419579116	470.850569401782	555.6540118315727	467.79867525052185
MDC_LOCUS62	189.2140274477627	383.7584180000186	254.7814744564136	197.19888881435182	256.2382021796367
MDC_LOCUS63	86.7230959135579	47.715993772489085	137.7440480276724	150.5705801291849	105.68842946072607
MDC_LOCUS64	5.6313698645167465	8.121871280423674	28.809212659382457	12.628500268899378	13.797738518305565
MDC_LOCUS65	3.378821918710048	8.121871280423674	13.504318434085528	7.771384780861156	8.1940991035201
MDC_LOCUS66	358.1551233832651	688.3285910159063	809.358818149526	697.4817840822888	638.3310791577466
MDC_LOCUS67	45.05095891613397	40.609356402118365	190.86103386840878	203.0274273999977	119.88719414666471
MDC_LOCUS68	25.904301376777035	39.59412249206541	95.43051693420439	64.11392444210453	56.26071631128784
MDC_LOCUS69	39.41958905161723	30.457017301588778	376.32034036318333	347.7694689435367	198.4916039149815
MDC_LOCUS70	223.00224663486318	271.0674539841401	468.14970571496497	402.1691624095648	341.0971421858833
MDC_LOCUS71	106.99602742581818	126.9042387566199	81.92619850011887	94.22804046794151	102.51362628762462
MDC_LOCUS72	0.0	2.0304678201059185	0.0	0.0	0.5076169550264796
MDC_LOCUS73	30.409397268390432	52.79216332275388	42.31353109346799	48.571154880382224	43.52156164124863
MDC_LOCUS74	581.1573700181283	492.3884463756852	351.1122792862237	533.3112805865968	489.49234406665846
MDC_LOCUS75	9205.037180539075	6681.254362058525	1848.2910496785057	1813.6469232334723	4887.057378877394
MDC_LOCUS76	2338.1447677473534	1969.5537855027408	622.9992237591457	819.8810943808519	1437.644717847523
MDC_LOCUS77	362.6602192748785	509.6474228465855	760.743271786818	623.6536286641077	564.1761356430974
MDC_LOCUS78	279.31594528003063	470.0533003545201	153.949230148575	155.42769561722312	264.6865428500872
MDC_LOCUS79	29.283123295487083	100.50815709524296	9.90316685166272	6.799961683253511	36.62360223141157
MDC_LOCUS80	57.43997261807082	67.0054380634953	5.401727373634211	2.9142692928229335	33.190351837005814
MDC_LOCUS81	49.55605480774737	79.18824498413082	9.90316685166272	2.9142692928229335	35.390433984090954
MDC_LOCUS82	23.651753430970338	23.35037993121806	27.908924763776756	21.37130814736818	24.070591568333334
MDC_LOCUS83	9.010191783226794	21.319912111112142	3.601151582422807	6.799961683253511	10.182804290003814
MDC_LOCUS84	219.62342471615312	536.0435045079624	48.615546362707896	42.74261629473636	211.75627297038994
MDC_LOCUS85	6.757643837420096	32.4874851216947	19.80633370332544	9.714230976076445	17.19142340962917
MDC_LOCUS86	0.0	2.0304678201059185	0.0	0.0	0.5076169550264796
MDC_LOCUS87	190.34030142066604	215.22958893122734	688.7202401383619	551.768319441142	411.5146124828493
MDC_LOCUS88	168.9410959355024	207.1077176508037	99.9319564122329	127.25642578660143	150.8092989462851
MDC_LOCUS89	192.59284936647273	215.22958893122734	1821.2824128103348	2334.3297035511696	1140.8586386648012
MDC_LOCUS90	60.818794536780864	53.807397232806835	142.24548750570088	130.17069507942435	96.76059358867823
MDC_LOCUS91	1539.6165209588785	1957.3709785821054	4335.78650523706	4846.429833964538	3169.8009596856455
MDC_LOCUS92	647.6075344194259	956.3503432698876	1487.2756035406194	1400.7921067502234	1123.0063969950393
MDC_LOCUS93	4.505095891613397	3.0457017301588776	0.9002878956057018	0.9714230976076444	2.355627153746405
MDC_LOCUS94	20.27293151226029	14.21327474074143	30.60978845059386	31.085539123444622	24.04538345676005
MDC_LOCUS95	400.9535343535924	555.3329487989687	650.0078606273167	577.9967430765485	546.0727717141065
MDC_LOCUS96	319.86180830455123	547.211077518545	1390.9447987108092	1097.7081002966383	838.931446207636
MDC_LOCUS97	558.6318905600613	856.8574200846975	1275.7079480732796	1138.5078703961594	957.4262822785495
MDC_LOCUS98	113.75367126323829	165.48312733863236	278.18895974216184	236.05581271865762	198.37039276567253
MDC_LOCUS99	0.0	0.0	0.9002878956057018	0.0	0.22507197390142544
MDC_LOCUS100	29.283123295487083	36.548420761906534	7.202303164845614	17.4856157569376	22.62986574479421
MDC_LOCUS101	55.187424672264115	83.24918062434266	141.3451996100952	96.17088666315681	93.98817289246469
MDC_LOCUS102	12.389013701936843	12.18280692063551	66.62130427482194	44.68546248995165	33.96964684683648
MDC_LOCUS103	0.0	0.0	0.0	0.0	0.0
MDC_LOCUS104	0.0	0.0	10.803454747268422	5.828538585645867	4.157998333228572
MDC_LOCUS105	91.22819180517129	72.0816076137601	3658.770007741572	3471.866150849721	1823.4864895025562
MDC_LOCUS106	129.52150688388517	208.12295156085665	87.32792587375307	87.428078784688	128.10011577579573
MDC_LOCUS107	105.86975345291484	207.1077176508037	54.91756163194781	81.59954019904214	112.37364323367711
MDC_LOCUS108	30.409397268390432	44.6702920423302	92.72965324738729	73.82815541818098	60.409374494072225
MDC_LOCUS5070	0.0	0.0	0.0	0.0	0.0
MDC_LOCUS5168	529.3487672645742	445.6876865132491	484.3548878358676	446.85462489951647	476.56149162830184
MDC_LOCUS5169	0.0	0.0	0.0	0.0	0.0
MDC_LOCUS5170	15.76783562064689	34.517952941800615	18.90604580771974	9.714230976076445	19.726516336560923
MDC_LOCUS5171	13.515287674840192	22.3351460211651	35.11122792862237	22.342731244975823	23.326098217400872
MDC_LOCUS5172	854.8419454336422	717.7703744074422	606.794041638243	449.7688941923394	657.2938139179167
MDC_LOCUS5173	259.04301376777033	310.66157647620554	249.3797470827794	281.7126983062169	275.19925890824305
MDC_LOCUS5174	0.0	0.0	0.0	0.0	0.0
MDC_LOCUS5431	3.378821918710048	7.106637370370715	30.60978845059386	22.342731244975823	15.85949474616261
MDC_LOCUS5432	19.14665753935694	12.18280692063551	75.62418323087896	69.9424630277504	44.22402767965545
MDC_LOCUS5433	0.0	0.0	0.0	0.0	0.0
MDC_LOCUS5434	1.1262739729033493	1.0152339100529593	0.9002878956057018	0.0	0.7604489446405026
MDC_LOCUS5435	0.0	0.0	0.0	0.0	0.0
MDC_LOCUS5526	1957.464164906021	1793.918319063579	3348.1706837576053	4051.805740121485	2787.8397269621723
MDC_LOCUS5527	180.2038356645359	250.76277578308094	258.3826260388364	340.9695072602832	257.5796861866841
MDC_LOCUS5528	296.2100548735809	353.3014006984298	277.28867184655616	315.7125067224845	310.6281585352628
MDC_LOCUS5529	538.358959047801	634.5211937830995	81.92619850011887	101.02800215119503	338.9585883705536
MDC_LOCUS5530	381.8068768142354	403.0478622910248	1659.2305916013083	1762.161499060267	1051.561707441709
MDC_LOCUS5531	242.14890417422012	226.3971619418099	567.1813742315921	603.2537436143472	409.7452959904923
MDC_LOCUS5532	0.0	0.0	0.0	0.0	0.0
MDC_LOCUS5533	152.04698634195216	226.3971619418099	428.53703830831404	305.02685264880034	278.0020098102191
MDC_LOCUS5534	337.8821918710048	387.8193536402304	460.9474025501193	477.9401640229611	416.14727802107893
MDC_LOCUS5535	33.78821918710048	44.6702920423302	192.66160965962018	142.79919534832374	103.47982905934366
MDC_LOCUS5536	63.07134248258756	86.29488235450154	66.62130427482194	83.54238639425742	74.88247887654211
MDC_LOCUS5537	368.2915891393952	434.52011350266656	637.4038300888369	543.9969346602809	496.0531168477949
MDC_LOCUS5538	940.4387673742967	1481.2262747672676	7108.673223702622	9051.720423508032	4645.514672338055
MDC_LOCUS5539	10.136465756130145	96.44722145503113	20.706621598931143	23.314154342583468	37.65111578816897
MDC_LOCUS5540	168.9410959355024	175.63546643916195	306.9981724015443	257.4271208660258	227.25046391055864
MDC_LOCUS5541	253.4116439032536	282.23502699472266	454.6453872808794	349.712315138752	335.0010933294019
MDC_LOCUS5542	42.798410970327275	89.3405840846604	53.116985840736405	43.714039392344	57.24250507201702
MDC_LOCUS5543	3122.0314528880845	3305.601611132435	6613.514881119486	6993.274879677432	5008.605706204359
MDC_LOCUS5544	238.77008225551006	299.494003465623	541.0730252590267	518.7399341224822	399.5192612756605
MDC_LOCUS5545	48.429780834844024	44.6702920423302	123.33944169798114	105.88511763923324	80.58115805359716
MDC_LOCUS5546	3.378821918710048	9.137105190476634	27.008636868171056	15.542769561722311	13.766833384770012
MDC_LOCUS5547	436.9943014864995	650.7649363439468	1652.9285763320686	2244.9587785712665	1246.4116481834453
MDC_LOCUS5548	4949.974110910221	3083.2653848308373	6022.0257337065395	8593.208721437222	5662.118487721205
MDC_LOCUS5549	94.60701372388135	153.30032041799683	179.15729122553466	149.59915703157725	144.16594559974754
MDC_LOCUS5550	135.15287674840192	186.8030394497445	532.9704341985755	455.59743277798526	327.6309457936768
MDC_LOCUS5551	24.778027403873686	33.50271903174765	28.809212659382457	30.114116025836978	29.301018780210192
MDC_LOCUS5552	114.87994523614164	110.66049619577255	84.62706218693597	65.08534753971217	93.81321278964059
MDC_LOCUS5553	2244.6640279963754	2094.4275564392547	1318.9217670623532	1221.0788336928092	1719.7730462976979
MDC_LOCUS5554	64.19761645549092	85.27964844444857	131.44203275843248	120.45646410334791	100.34394044042998
MDC_LOCUS5555	352.5237535187483	390.8650553703893	332.206233478504	353.5980075291826	357.298262474206
MDC_LOCUS5556	3.378821918710048	4.060935640211837	18.90604580771974	29.142692928229334	13.872124073717739
MDC_LOCUS5557	430.23665764907946	512.6931245767444	1545.79431675499	1516.391455365533	1001.2788885865866
MDC_LOCUS5558	79.96545207613781	96.44722145503113	26.108348972565352	32.05696222105227	58.64449618119664
MDC_LOCUS5559	137.40542469420862	310.66157647620554	161.15153331342063	152.51342632440017	190.43299020205873
MDC_LOCUS5560	0.0	1.0152339100529593	1.8005757912114035	1.942846195215289	1.1896639741199129
MDC_LOCUS5561	141.910520585822	167.51359515873827	403.32897723135443	353.5980075291826	266.5877751262743
MDC_LOCUS5562	0.0	5.076169550264796	2.7008636868171054	1.942846195215289	2.4299698580742977
MDC_LOCUS5563	50.68232878065072	111.67573010582551	98.13138062102149	105.88511763923324	91.59363928668273
MDC_LOCUS5564	1833.5740278866526	3602.0499128678994	1263.1039175347996	1124.9079470296524	1955.9089513297508
MDC_LOCUS5565	836.8215618671886	1103.5592602275667	1902.308323414848	1869.018039797108	1427.926796326678
MDC_LOCUS5566	625.0820549613588	813.2023619524203	604.9934658470316	645.024936811476	672.0757048930717
MDC_LOCUS5567	2044.187260819579	1977.6756567831646	744.5380896659154	869.4236723588418	1408.9561699068752
MDC_LOCUS7776	602.5565755032919	280.20455917461675	1567.4012262495269	1594.1053031741446	1011.0669160253951
MDC_LOCUS7777	99.11210961549475	43.65505813227725	636.5035421932312	648.9106292019065	357.0453347857274
MDC_LOCUS7778	54.061150699360766	27.4113155714299	162.05182120902631	144.74204154353902	97.066582255839
MDC_LOCUS7779	15.76783562064689	12.18280692063551	65.72101637921624	51.48542417320516	36.28927077342595
MDC_LOCUS7780	46.17723288903732	56.85309896296572	38.71237951104518	31.085539123444622	43.20706262162321
MDC_LOCUS7781	16.89410959355024	14.21327474074143	0.9002878956057018	0.0	8.001918057474343
MDC_LOCUS7782	87.84936988646125	90.35581799471338	34.21094003301667	46.628308685166935	64.76110914983956
MDC_LOCUS7783	199.35049320389282	307.61587474604664	4.501439478028509	3.885692390430578	128.83837495459963
MDC_LOCUS7784	16.89410959355024	23.35037993121806	0.9002878956057018	0.0	10.2861943550935
MDC_LOCUS7785	3.378821918710048	0.0	0.9002878956057018	2.9142692928229335	1.798344776784671
MDC_LOCUS7786	25.904301376777035	26.39608166137694	31.510076346199565	36.91407770909049	30.181134273361007
MDC_LOCUS7787	3.378821918710048	3.0457017301588776	0.0	0.0	1.6061309122172314
MDC_LOCUS7788	1523.8486853382317	2201.0271169948155	2495.5980466190053	1723.3045751559614	1985.9446060270036
MDC_LOCUS7789	100.2383835883981	104.5690927354548	64.82072848361054	99.08515595597973	92.17834019086078
MDC_LOCUS7790	1.1262739729033493	0.0	0.9002878956057018	0.9714230976076444	0.7494962415291738
MDC_LOCUS7791	55.187424672264115	88.32535017460745	158.4506696266035	104.9136945416256	101.71928475377517
MDC_LOCUS7792	0.0	0.0	0.0	0.0	0.0
MDC_LOCUS7793	0.0	4.060935640211837	4.501439478028509	0.0	2.1405937795600867
MDC_LOCUS7794	76.58663015742776	89.3405840846604	205.26564019810002	174.856157569376	136.51225300239105
MDC_LOCUS7795	126.14268496517512	141.11751349736133	159.35095752220923	189.42750403349066	154.00966500455908
MDC_LOCUS7796	0.0	3.0457017301588776	0.0	0.9714230976076444	1.0042812069416305
MDC_LOCUS7797	0.0	0.0	0.0	0.0	0.0
MDC_LOCUS8514	385.18569873294547	365.48420761906533	788.6521965505948	742.1672465722404	570.3723373687114
MDC_LOCUS8515	344.6398357084249	450.7638560635139	1236.0952806666287	1239.5358725473543	817.7587112464805
MDC_LOCUS8516	1420.2314798311236	1394.931392412766	2800.7956432293386	3400.9522647243634	2254.227695049398
MDC_LOCUS8517	412.2162740826259	1241.6310719947692	718.42974069335	717.8816691320493	772.5396889756986
MDC_LOCUS8518	568.7683563161914	745.1816899788721	2347.0505438440646	2728.7274811798734	1597.4320178297503
MDC_LOCUS8519	636.3447946903924	756.3492629894546	793.1536360286233	794.6240938430532	745.1179468878809
MDC_LOCUS8520	1465.2824387472574	1357.3677377408064	704.9254222592646	815.0239788928137	1085.6498944100356
MDC_LOCUS8521	564.263260424578	1014.2186761429062	4303.376140995255	4640.488137271717	2630.5865537086142
MDC_LOCUS8522	257.916739794867	359.39280415874754	252.9808986652022	241.88435130430346	278.04369848078005
MDC_LOCUS8523	0.0	0.0	2.7008636868171054	0.9714230976076444	0.9180716961061874
MDC_LOCUS8524	290.57868500906415	274.113155714299	234.07485285748248	283.6555445014322	270.60555952056944
MDC_LOCUS9131	266.9269315780938	217.26005675133328	163.85239700023774	147.65631083636197	198.9239240415067
MDC_LOCUS9222	3.378821918710048	1.0152339100529593	4.501439478028509	1.942846195215289	2.7095853755017014
MDC_LOCUS9223	4.505095891613397	6.091403460317755	5.401727373634211	3.885692390430578	4.970979778998985
MDC_LOCUS9224	25.904301376777035	58.883566783071636	45.914682675890795	69.9424630277504	50.16125346587246
MDC_LOCUS9225	1214.1233427898105	1292.392767497417	1495.3781946010706	1183.193332886111	1296.2719094436025
MDC_LOCUS9226	1812.174822401489	1921.8377917302519	225.07197390142545	196.22746571674418	1038.8280134374777
MDC_LOCUS9227	53650.060699251044	53938.36240720367	30441.434614115595	43741.23923907702	45442.774239911836
MDC_LOCUS9228	656.6177262026526	477.1599377248908	423.13531093467986	693.5960916918582	562.6272666385204
MDC_LOCUS9229	1839.2053977511696	8647.762445831107	1013.7241704520202	1076.33679214927	3144.257201545892
MDC_LOCUS9230	132.90032880259523	180.71163598942675	412.3318561874114	379.826431164589	276.4425630360056
MDC_LOCUS9231	224.12852060776652	217.26005675133328	378.12091615439476	329.31243008899145	287.2054809006215
MDC_LOCUS9232	253.4116439032536	411.1697335714485	177.35671543432326	179.71327305741423	255.4128414916099
MDC_LOCUS9233	0.0	2.0304678201059185	0.0	1.942846195215289	0.9933285038303019
MDC_LOCUS9234	1981.1159183369914	2672.0956512593884	200.7642007200715	293.36977547750865	1286.83638644849
MDC_LOCUS9235	334.50336995229475	425.38300831218993	500.56006995677023	549.8254732459268	452.5679803667954
MDC_LOCUS9236	55.187424672264115	74.11207543386602	170.15441226947763	195.25604261913654	123.67748874868607
MDC_LOCUS9237	565.3895343974814	651.7801702539998	162.05182120902631	157.3705418124384	384.14801691823646
MDC_LOCUS9238	161.05717812517895	285.28072872488156	601.3923142646088	556.6254349291803	401.0889140109624
MDC_LOCUS9239	361.53394530197517	508.63218893653254	448.34337201163953	492.5115104870757	452.7552541843057
MDC_LOCUS9240	2138.7942745434602	1117.772534968308	56.71813742315921	84.51380949186508	849.4496891066981
MDC_LOCUS9241	31.53567124129378	45.685525952383166	66.62130427482194	61.199655149281604	51.26053915444512
MDC_LOCUS9242	50.68232878065072	58.883566783071636	108.93483536828992	121.42788720095555	84.98215453324195
MDC_LOCUS10658	2.2525479458066986	5.076169550264796	2.7008636868171054	2.9142692928229335	3.235962618927883
MDC_LOCUS10659	15.76783562064689	29.441783391535818	2.7008636868171054	0.0	11.977620674749954
MDC_LOCUS10660	12.389013701936843	12.18280692063551	14.404606329691228	14.571346464114667	13.386943354094562
MDC_LOCUS10661	42.798410970327275	82.2339467142897	23.407485285748248	18.457038854545246	41.72422045622761
MDC_LOCUS10662	0.0	0.0	0.9002878956057018	0.0	0.22507197390142544
MDC_LOCUS10663	9.010191783226794	6.091403460317755	0.0	0.0	3.7753988108861374
MDC_LOCUS10664	0.0	1.0152339100529593	3.601151582422807	1.942846195215289	1.6398079219227637
MDC_LOCUS10665	0.0	0.0	0.0	0.9714230976076444	0.2428557744019111
MDC_LOCUS10666	10.136465756130145	10.152339100529591	7.202303164845614	4.857115488038223	8.087055877385893
MDC_LOCUS10667	0.0	1.0152339100529593	0.0	0.0	0.2538084775132398
MDC_LOCUS10668	1.1262739729033493	0.0	0.9002878956057018	0.9714230976076444	0.7494962415291738
MDC_LOCUS10669	1.1262739729033493	2.0304678201059185	0.9002878956057018	2.9142692928229335	1.7428247453594756
MDC_LOCUS10670	28.156849322583735	40.609356402118365	59.41900110997632	55.37111656363574	45.889080849578534
MDC_LOCUS10671	31.53567124129378	45.685525952383166	0.0	1.942846195215289	19.79101084722306
MDC_LOCUS10672	259.04301376777033	430.4591778624547	34.21094003301667	80.6281171014345	201.08531219116907
MDC_LOCUS10673	20.27293151226029	35.53318685185357	0.0	0.9714230976076444	14.194385365430376
MDC_LOCUS10674	2.2525479458066986	2.0304678201059185	7.202303164845614	16.514192659329957	6.9998778975220475
MDC_LOCUS10675	357.0288494103617	2001.0260367143826	2646.8464130807633	1789.361345793281	1698.5656612496973
MDC_LOCUS10676	185.83520552905264	217.26005675133328	2.7008636868171054	6.799961683253511	103.14902191261413
MDC_LOCUS10677	165.56227401679234	190.86397508995634	252.9808986652022	270.05562113492516	219.86569222671903
MDC_LOCUS10678	4.505095891613397	13.19804083068847	0.0	0.0	4.425784180575467
MDC_LOCUS10679	5.6313698645167465	4.060935640211837	1.8005757912114035	5.828538585645867	4.330354970396463
MDC_LOCUS10680	0.0	0.0	0.0	0.0	0.0
MDC_LOCUS10681	0.0	0.0	0.0	0.0	0.0
MDC_LOCUS10682	0.0	0.0	0.0	0.0	0.0
MDC_LOCUS10683	1.1262739729033493	4.060935640211837	0.9002878956057018	0.9714230976076444	1.7647301515821332
MDC_LOCUS10684	0.0	1.0152339100529593	3.601151582422807	4.857115488038223	2.3683752451284974
MDC_LOCUS10685	0.0	0.0	0.0	0.0	0.0
MDC_LOCUS10686	2.2525479458066986	1.0152339100529593	18.005757912114035	33.028385318659915	13.575481271658402
MDC_LOCUS10687	237.6438082826067	495.4341481058441	31.510076346199565	33.028385318659915	199.40410451332755
MDC_LOCUS10688	2.2525479458066986	2.0304678201059185	3.601151582422807	2.9142692928229335	2.6996091602895893
MDC_LOCUS10689	31.53567124129378	13.19804083068847	96.33080482981009	124.34215649377849	66.3516683488927
MDC_LOCUS10690	59.692520563877515	44.6702920423302	47.715258467102196	53.42827036842045	51.376585360432586
MDC_LOCUS10691	10.136465756130145	5.076169550264796	16.205182120902634	15.542769561722311	11.740146747254972
MDC_LOCUS10692	2.2525479458066986	2.0304678201059185	1.8005757912114035	5.828538585645867	2.978032535692472
MDC_LOCUS10693	1.1262739729033493	0.0	0.0	0.9714230976076444	0.5244242676277484
MDC_LOCUS10694	0.0	0.0	0.0	0.0	0.0
MDC_LOCUS10695	4.505095891613397	2.0304678201059185	8.102591060451317	1.942846195215289	4.1452502418464805
MDC_LOCUS10696	0.0	0.0	0.0	0.0	0.0
MDC_LOCUS10697	0.0	1.0152339100529593	0.0	0.0	0.2538084775132398
MDC_LOCUS10698	0.0	2.0304678201059185	1.8005757912114035	0.9714230976076444	1.2006166772312417
MDC_LOCUS10699	0.0	1.0152339100529593	0.0	0.0	0.2538084775132398
MDC_LOCUS10700	25.904301376777035	32.4874851216947	175.55613964311186	192.34177332631361	106.5724248669743
MDC_LOCUS10701	0.0	0.0	0.0	0.0	0.0
MDC_LOCUS10702	0.0	0.0	0.0	0.0	0.0
MDC_LOCUS10703	0.0	0.0	0.0	0.9714230976076444	0.2428557744019111
MDC_LOCUS10704	20.27293151226029	30.457017301588778	24.307773181353948	22.342731244975823	24.34511331004471
MDC_LOCUS10705	42.798410970327275	30.457017301588778	109.83512326389562	96.17088666315681	69.81535954974213
MDC_LOCUS10706	2.2525479458066986	2.0304678201059185	2.7008636868171054	3.885692390430578	2.7173929607900753
MDC_LOCUS10707	582.2836439910316	742.1359882487131	1399.9476776668664	1063.7082918803708	947.0189004467454
MDC_LOCUS10708	45.05095891613397	137.0565778571495	54.91756163194781	43.714039392344	70.18478444939382
MDC_LOCUS10709	5.6313698645167465	29.441783391535818	7.202303164845614	11.657077171291734	13.483133398047478
MDC_LOCUS10710	132.90032880259523	239.59520277249837	31.510076346199565	47.599731782774576	112.90133492601694
MDC_LOCUS10711	34495.519242083785	33279.367571536	6018.424582124117	8589.323029046793	20595.658606197674
MDC_LOCUS10712	104.74347948001149	140.10227958730837	18.90604580771974	31.085539123444622	73.70933599962106
MDC_LOCUS10713	1144.294356469803	1422.3427079841958	47.715258467102196	80.6281171014345	673.7451100056338
MDC_LOCUS10714	3.378821918710048	7.106637370370715	3.601151582422807	2.9142692928229335	4.250220041081626
MDC_LOCUS10715	0.0	0.0	0.0	0.0	0.0
MDC_LOCUS10716	0.0	0.0	0.0	0.0	0.0
MDC_LOCUS10717	14.641561647743542	21.319912111112142	6.302015269239913	4.857115488038223	11.780151129033454
MDC_LOCUS10718	27.030575349680383	36.548420761906534	1.8005757912114035	0.0	16.34489297569958
MDC_LOCUS10719	24.778027403873686	26.39608166137694	6.302015269239913	6.799961683253511	16.069021504436012
MDC_LOCUS10720	1.1262739729033493	2.0304678201059185	1.8005757912114035	0.9714230976076444	1.482185170457079
MDC_LOCUS10721	1.1262739729033493	0.0	0.9002878956057018	1.942846195215289	0.992352015931085
MDC_LOCUS10722	1.1262739729033493	0.0	1.8005757912114035	0.9714230976076444	0.9745682154305992
MDC_LOCUS10723	3.378821918710048	1.0152339100529593	1.8005757912114035	0.9714230976076444	1.7915136793955138
MDC_LOCUS10724	0.0	0.0	1.8005757912114035	0.9714230976076444	0.692999722204762
MDC_LOCUS10725	0.0	0.0	0.0	0.0	0.0
